Time: 0
  anyinit_procdff_40488 = 0000000000000000000000000000000000000000000000000000000000000100
  anyinit_procdff_40493 = 0000000000000000000000000000000110000000000000000000000000000000
  anyinit_procdff_40503 = 0001
  anyinit_procdff_40508 = 0100
  anyinit_procdff_40513 = 0001
  anyinit_procdff_40518 = 00000000000000000000100000000000
  anyinit_procdff_40523 = 0000000000000000000000000000000001000000000000000000000000000000
  anyinit_procdff_40528 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_40533 = 1100000110100100001010000110100000010010000000000000000100000000
  anyinit_procdff_40538 = 00000000000000000000000000100000
  anyinit_procdff_40543 = 0000000000000000000000000000000000000001000000000000000000000000
  anyinit_procdff_40548 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40553 = 0000000000000000000000000000000000000000000000000000000100000000
  anyinit_procdff_40558 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40563 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_40568 = 1
  anyinit_procdff_40573 = 0000000000000000
  anyinit_procdff_40578 = 0000000000000000
  anyinit_procdff_40583 = 1
  anyinit_procdff_40588 = 0000000000000000
  anyinit_procdff_40598 = 10000000000000000000000011000000
  anyinit_procdff_40603 = 1
  anyinit_procdff_40608 = 0
  anyinit_procdff_40613 = 1
  anyinit_procdff_40618 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40623 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_40633 = 1
  anyinit_procdff_40638 = 1
  anyinit_procdff_40643 = 0
  anyinit_procdff_40648 = 0
  anyinit_procdff_40658 = 0000000000010000000000000000001000000000000010000000000000000000
  anyinit_procdff_40663 = 0000000000000000000000000000000100000000000000010000000000000000
  anyinit_procdff_40668 = 0000000000000000000000000001001000000000000000000000000001000000
  anyinit_procdff_40683 = 0100000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40693 = 0011111011001100111110110101110111110011100011111101000110011101
  anyinit_procdff_40698 = 1
  anyinit_procdff_40703 = 0000000000000000000000000000000000000000000000000000000000000001
  anyinit_procdff_40708 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_40713 = 0000000000000000000000000000000100000000000000000000000000000000
  anyinit_procdff_40723 = 0001
  anyinit_procdff_40728 = 1000
  anyinit_procdff_40733 = 1000
  anyinit_procdff_40738 = 00000001000000000000000000000000
  anyinit_procdff_40743 = 0000000000000000000010000000000000000000000000000000000000000000
  anyinit_procdff_40748 = 0000000000000000000000000000000000000000000000000000000000000100
  anyinit_procdff_40753 = 0000000001000000000000000010000000000000000000000000000000000100
  anyinit_procdff_40758 = 00000000000000010000000000000000
  anyinit_procdff_40763 = 0000000000000000000000000000000000000000000000000000000001000000
  anyinit_procdff_40768 = 0000000000000010000000000000000000000000000000000000000000000000
  anyinit_procdff_40773 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40778 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_40783 = 0000000000000000000000001000000000000000000000000000000000000000
  anyinit_procdff_40788 = 1
  anyinit_procdff_40793 = 0000000000000000
  anyinit_procdff_40798 = 0000000000000000
  anyinit_procdff_40803 = 1
  anyinit_procdff_40808 = 0000000000000000
  anyinit_procdff_40818 = 00000000000000000000000000110000
  anyinit_procdff_40823 = 0
  anyinit_procdff_40828 = 1
  anyinit_procdff_40833 = 1
  anyinit_procdff_40838 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40843 = 0000001000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40853 = 1
  anyinit_procdff_40858 = 1
  anyinit_procdff_40863 = 0
  anyinit_procdff_40868 = 0
  anyinit_procdff_40878 = 0000000000001000000000000000000000000000000100000000000010000000
  anyinit_procdff_40883 = 0000000000000000000000000000100000000000000000000000001000000000
  anyinit_procdff_40888 = 0000000000000000000000000000001000000000000000000000010000000000
  anyinit_procdff_40903 = 1000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40913 = 1100110111111000100110000111001111010101000100001000000010100000
  anyinit_procdff_40918 = 1
  anyinit_procdff_40923 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_40928 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_40933 = 0000000000000000000000000000000100000000000000000000000000000000
  anyinit_procdff_40943 = 0000
  anyinit_procdff_40948 = 0001
  anyinit_procdff_40953 = 0010
  anyinit_procdff_40958 = 00000000000100000000000000000000
  anyinit_procdff_40963 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40968 = 0000000000000000000000000000000000000000000000000000000000100000
  anyinit_procdff_40973 = 0000000000000000000000000000000000000000000100000000000000000000
  anyinit_procdff_40978 = 00000000000000000000001000000000
  anyinit_procdff_40983 = 0000000000000000000000000000000000000000000000000000010000000000
  anyinit_procdff_40988 = 0000000001000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40993 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_40998 = 0000000000000000000000000000000000000000000000000000000000010000
  anyinit_procdff_41003 = 0000000000000000000000000000000000000000000000000000000010000000
  anyinit_procdff_41008 = 1
  anyinit_procdff_41013 = 0000000000000000
  anyinit_procdff_41018 = 0000000000000000
  anyinit_procdff_41023 = 1
  anyinit_procdff_41028 = 0000000000000000
  anyinit_procdff_41038 = 00000000000000000000000010000000
  anyinit_procdff_41043 = 1
  anyinit_procdff_41048 = 0
  anyinit_procdff_41053 = 1
  anyinit_procdff_41058 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41063 = 0000000000000000000000000000000000000000000000001000000000000000
  anyinit_procdff_41073 = 1
  anyinit_procdff_41078 = 1
  anyinit_procdff_41083 = 0
  anyinit_procdff_41088 = 0
  anyinit_procdff_41098 = 0000001000000000000000000000000000000000001000000000000000100000
  anyinit_procdff_41103 = 0000000000000000000000000000001000000000000000000000000000000000
  anyinit_procdff_41108 = 0000000000000000000000000010001000000000000000000001000000000000
  anyinit_procdff_41123 = 0000000000000000000000000000000000100000000000000000000000000000
  anyinit_procdff_41133 = 1101011011010111011100101000111001010111101011100011100001110110
  anyinit_procdff_41138 = 1
  anyinit_procdff_41143 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_41148 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_41153 = 0000000000000000000000000000000100000000000000000000000000000000
  anyinit_procdff_41163 = 0010
  anyinit_procdff_41168 = 0100
  anyinit_procdff_41173 = 0001
  anyinit_procdff_41178 = 00000000001000000000000000000000
  anyinit_procdff_41183 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41188 = 0000000000000000000000000000000000000000000000000001000000000000
  anyinit_procdff_41193 = 0000000000000010000000000000000000000000000000000000000000000000
  anyinit_procdff_41198 = 00000000000000000000000000000000
  anyinit_procdff_41203 = 0000000000000000000000000000000000000000000000000001000000000000
  anyinit_procdff_41208 = 0000000000000010000000000000000000000000000000000000000000000000
  anyinit_procdff_41213 = 0000010000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41218 = 0000000000000000000000000000000000000000000000001000000000000000
  anyinit_procdff_41223 = 0000000000000000000000000000000000000000000000000000000000100000
  anyinit_procdff_41228 = 1
  anyinit_procdff_41233 = 0000000000000000
  anyinit_procdff_41238 = 0000000000000000
  anyinit_procdff_41243 = 1
  anyinit_procdff_41248 = 0000000000000000
  anyinit_procdff_41258 = 00000000000000000000000010000000
  anyinit_procdff_41263 = 1
  anyinit_procdff_41268 = 0
  anyinit_procdff_41273 = 1
  anyinit_procdff_41278 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41283 = 0000000000000010000000000000000000000000000000000000000000000000
  anyinit_procdff_41293 = 1
  anyinit_procdff_41298 = 1
  anyinit_procdff_41303 = 0
  anyinit_procdff_41308 = 0
  anyinit_procdff_41318 = 0000000000000100000000000000000000000000000000000000000000000000
  anyinit_procdff_41323 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41328 = 0000000001000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41343 = 0000000000000010000000000000000000000010000000000000000000000000
  anyinit_procdff_41353 = 1000000000000000000000000000000000000000000000000100000000000001
  anyinit_procdff_41358 = 1
  anyinit_procdff_41363 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41368 = 0000000000000000000000000000000000000000000000000000000000000100
  anyinit_procdff_41373 = 0000000000000000000000000000000100000000000000000000000000000000
  anyinit_procdff_41383 = 1000
  anyinit_procdff_41388 = 0001
  anyinit_procdff_41393 = 1000
  anyinit_procdff_41398 = 00100000000000000000000000000000
  anyinit_procdff_41403 = 0000000000000000000000000000100000100000000000000000000000000000
  anyinit_procdff_41408 = 0000000000000010000000000000000000000000000000000000000000000000
  anyinit_procdff_41413 = 1010110001010100011100101101001000000001100100011100100101110010
  anyinit_procdff_41418 = 00000000000000000000000001000000
  anyinit_procdff_41423 = 0000000000000000000000000000000000000010000000000000000000000000
  anyinit_procdff_41428 = 0000000000000000000000000000000000000000000000000000001000000000
  anyinit_procdff_41433 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41438 = 0000000000000000000000000000000000000000000000000000000000000100
  anyinit_procdff_41443 = 0000000000000000000000000000000000000000000000000000000000000100
  anyinit_procdff_41448 = 1
  anyinit_procdff_41453 = 0000000000000000
  anyinit_procdff_41458 = 0000000000000000
  anyinit_procdff_41463 = 1
  anyinit_procdff_41468 = 0000000000000000
  anyinit_procdff_41478 = 00001000000000000000000000001001
  anyinit_procdff_41483 = 1
  anyinit_procdff_41488 = 0
  anyinit_procdff_41493 = 1
  anyinit_procdff_41498 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41503 = 0000000000000000000000001000000000000000000000000000000000000000
  anyinit_procdff_41513 = 0
  anyinit_procdff_41518 = 0
  anyinit_procdff_41523 = 1
  anyinit_procdff_41528 = 1
  anyinit_procdff_41538 = 0000000000000100000000000000000000000000000001000000000010000000
  anyinit_procdff_41543 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41548 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41563 = 0000000100000000000000000000000000000000000000000000000000000100
  anyinit_procdff_41573 = 0000000000010000000000000000000000000000000000000000000000000000
  anyinit_procdff_41578 = 1
  anyinit_procdff_41583 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_41588 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_41593 = 0000000000000000000000000000000100000000000000000000000000000000
  anyinit_procdff_41603 = 0010
  anyinit_procdff_41608 = 0001
  anyinit_procdff_41613 = 1000
  anyinit_procdff_41618 = 00000100000000000000000000000000
  anyinit_procdff_41623 = 0000000000000000000000000000000000000000000000000000000000100000
  anyinit_procdff_41628 = 0000000000000000100000000000000000000000000000000000000000000000
  anyinit_procdff_41633 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41638 = 00000000000000000000000000000000
  anyinit_procdff_41643 = 0000000000000000000000000000000000000000000000001000000000000000
  anyinit_procdff_41648 = 0000000000000000000000000000000000000000000000000000000000000100
  anyinit_procdff_41653 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41658 = 0000000000000000000000000000000000000000000000000000000000000100
  anyinit_procdff_41663 = 0000000000000000000000000000000000000000000000000000000000010000
  anyinit_procdff_41668 = 1
  anyinit_procdff_41673 = 0000000000000000
  anyinit_procdff_41678 = 0000000000000000
  anyinit_procdff_41683 = 1
  anyinit_procdff_41688 = 0000000000000000
  anyinit_procdff_41698 = 01000000000000000000000000000000
  anyinit_procdff_41703 = 1
  anyinit_procdff_41708 = 0
  anyinit_procdff_41713 = 1
  anyinit_procdff_41718 = 0000000000000000100000000000000000000000000000000000000000000000
  anyinit_procdff_41723 = 0000000000100000000000000000000000000000000000000000000000000000
  anyinit_procdff_41733 = 1
  anyinit_procdff_41738 = 1
  anyinit_procdff_41743 = 0
  anyinit_procdff_41748 = 0
  anyinit_procdff_41758 = 0000000000000000000000000000000010000000000000000000000000000000
  anyinit_procdff_41763 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41768 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_41783 = 0000000000000000000000000000000000000000000000000000000000000001
  anyinit_procdff_41793 = 0000000000000000000000000000000000010000000000000000000000000000
  anyinit_procdff_41798 = 1
  anyinit_procdff_41803 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_41808 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_41813 = 0000000000000000000000000000000100000001000000000000000000000000
  anyinit_procdff_41823 = 0100
  anyinit_procdff_41828 = 0001
  anyinit_procdff_41833 = 0001
  anyinit_procdff_41838 = 00000000000000000000000001000000
  anyinit_procdff_41843 = 0000000000000000000000000000000000100000000000000000000000000000
